id_cliente,perfil_renda_origem,renda_media,renda_desvio,coef_variacao_renda,meses_com_renda,renda_confiavel,despesa_media_mensal,despesa_fixa_total,despesa_fixa_mensal_media,saldo_medio_mensal,comprometimento_fixo,idade,genero,perfil_financeiro
971,estavel,7204.7,157.81,0.0219,12,True,6517.02,13243.2,1103.6,687.68,0.1532,34,M,Saudável
972,estavel,3172.23,146.35,0.0461,12,True,2640.11,16631.16,1385.93,532.12,0.4369,48,F,Em observação
973,estavel,2710.61,108.2,0.0399,12,True,2945.03,9788.04,815.67,-234.42,0.3009,35,M,Em risco
974,alto,7958.16,3073.99,0.3863,12,True,6690.68,38184.36,3182.03,1267.48,0.3998,29,M,Saudável
975,estavel,6714.86,569.03,0.0847,12,True,5138.34,21072.72,1756.06,1576.52,0.2615,58,F,Saudável
976,moderado,3842.04,609.36,0.1586,12,True,2571.06,11734.44,977.87,1270.98,0.2545,18,M,Saudável
977,moderado,3329.99,369.57,0.111,12,True,3151.98,11591.64,965.97,178.01,0.2901,22,M,Saudável
978,moderado,3580.69,719.78,0.201,12,True,3733.47,17733.24,1477.77,-152.78,0.4127,25,F,Em risco
979,moderado,4209.0,546.57,0.1299,12,True,3413.05,28809.12,2400.76,795.95,0.5704,54,M,Em observação
980,estavel,7807.01,330.95,0.0424,12,True,8239.71,62070.6,5172.55,-432.7,0.6626,48,F,Em risco
981,alto,4595.66,1859.15,0.4045,12,True,2138.81,12144.24,1012.02,2456.85,0.2202,42,M,Em observação
982,alto,5268.33,2141.26,0.4064,12,True,4267.44,21313.56,1776.13,1000.89,0.3371,24,M,Em observação
983,moderado,6431.27,2058.32,0.32,12,True,5227.23,34288.32,2857.36,1204.04,0.4443,50,F,Em observação
984,moderado,2244.87,500.2,0.2228,12,True,1547.03,10943.64,911.97,697.84,0.4062,27,M,Em observação
985,estavel,5337.13,492.45,0.0923,12,True,6666.58,23641.92,1970.16,-1329.45,0.3691,54,M,Em risco
986,alto,3328.24,1202.09,0.3612,12,True,2689.5,13180.2,1098.35,638.74,0.33,59,F,Saudável
987,estavel,1224.78,57.93,0.0473,12,True,914.43,1609.8,134.15,310.35,0.1095,50,F,Saudável
988,estavel,1458.38,132.37,0.0908,12,True,1202.69,8492.88,707.74,255.69,0.4853,24,M,Em observação
989,estavel,2403.31,69.15,0.0288,12,True,1104.31,9670.44,805.87,1299.0,0.3353,19,F,Saudável
990,alto,4826.16,2390.89,0.4954,12,True,3297.35,17094.0,1424.5,1528.81,0.2952,29,M,Em observação
991,moderado,3999.67,639.41,0.1599,12,True,3987.6,4844.88,403.74,12.07,0.1009,33,M,Saudável
992,alto,4128.71,1798.8,0.4357,12,True,2918.13,17905.68,1492.14,1210.58,0.3614,32,F,Em observação
993,alto,9142.42,3846.19,0.4207,12,True,6132.76,20928.84,1744.07,3009.66,0.1908,37,M,Em observação
994,estavel,2146.65,189.37,0.0882,12,True,2266.25,8715.96,726.33,-119.6,0.3384,49,M,Em risco
995,alto,3753.38,1568.82,0.418,12,True,3983.26,24568.08,2047.34,-229.88,0.5455,39,M,Em risco
996,moderado,4357.93,899.72,0.2065,12,True,3979.04,21877.56,1823.13,378.89,0.4183,45,M,Em observação
997,moderado,2728.3,568.01,0.2082,12,True,2013.7,8379.84,698.32,714.6,0.256,37,F,Saudável
998,estavel,3848.75,166.58,0.0433,12,True,2990.08,11573.76,964.48,858.67,0.2506,58,M,Saudável
999,alto,1849.7,877.23,0.4743,12,True,1249.02,6577.92,548.16,600.68,0.2964,51,M,Em observação
1000,estavel,7166.8,658.77,0.0919,12,True,4593.49,19765.56,1647.13,2573.31,0.2298,43,F,Saudável
